lat,lon,lang
39.1016723,-84.4795517,en
25.46043304,-100.97862561,es
41.22909784,29.07690306,und
45.5856219,4.7888724,fr
39.36065,-76.80223,en
4.4428619,-75.2244947,es
47.63850958,-122.70635948,en
41.94426726,-78.67462947,en
41.20614873,-82.58543532,en
41.8003351,-76.8205497,en
32.2643095,-83.08900584,en
-6.29846,106.86288,id
59.02120622,11.02906491,tr
6.458773,3.427985,en
51.21576759,5.320458,en
51.408764,-0.0509967,en
28.9778381,-13.5681935,es
47.6009926,1.3486694,fr
51.58857183,-0.37986981,en
41.66013994,-91.52654174,lv
48.84121208,2.26600902,und
37.8059455,23.85022843,und
-27.3608992,-52.7718882,pt
47.9142742,1.9165905,fr
38.3925374,27.1853441,tr
17.3975392,102.7986187,th
-1.04443386,-80.47946086,sl
52.54452583,13.60030186,en
10.4683219,-66.81549,und
13.7551259,100.63507,th
24.7228484,46.8395364,ar
-22.8661429,-43.3671237,pt
36.54534082,29.67419447,tr
41.025528,29.09141099,tr
38.51556944,-121.52461016,und
16.2508693,-61.4361332,fr
37.06520058,-120.81532504,id
40.19569156,29.08000074,tr
40.74883786,-74.39898845,en
40.626357,-74.12975,en
-5.8312948,-35.2035785,und
52.5938694,-8.7231625,en
35.20656324,-80.14933852,en
53.4064775,-2.97683223,en
-23.5067897,-46.6570919,es
33.8475038,-83.8420825,en
-23.6926064,-46.55094419,pt
50.73711875,4.23190935,fr
33.9120459,-118.03096795,und
42.97529213,-87.95713024,en
37.7946101,30.537421,tr
-12.98328512,-38.44330058,pt
48.8505912,2.4460228,fr
33.80844935,-118.31063954,en
30.87205988,-97.13009337,en
30.611538,31.4704916,ar
39.14040251,-77.76436801,en
55.7846304,37.48256066,uk
39.46327426,-75.24107147,en
-37.32851462,-59.12295615,es
39.46775587,-0.3871884,es
42.33549791,1.51559341,en
40.0767248,29.5077656,tr
24.67566508,46.67582252,tl
-23.46986455,-46.65565527,und
-6.39303,107.46832,id
29.5310336,-98.620575,en
33.41170417,-104.52389343,en
32.7112852,-16.7797099,pt
29.59198368,-97.96519828,en
45.48683726,-73.58092875,en
51.30549524,9.48720992,de
-0.02543,109.32373,id
42.8837844,-112.45884631,und
2.7824892,102.4206882,sl
31.75473417,-93.10421953,en
29.90725581,-97.8991768,en
42.15550487,-96.09924548,en
45.85705872,9.36609886,it
37.86517876,27.2638136,tr
26.51092923,-78.74348462,en
38.8226696,-77.05830704,en
-22.3041085,-49.0533938,pt
48.91693868,2.43896953,fr
50.61974115,3.05108085,en
32.67368256,-117.10038224,en
41.57195357,2.03406626,und
-31.76424743,-52.32267888,pt
46.3592065,6.4726924,tr
-30.0907349,-51.3256192,pt
55.16788684,61.42683767,ru
25.7460746,-100.2692285,es
37.1584354,-3.6019802,es
7.90713681,-72.51667234,es
39.0928041,-84.2179154,en
10.6026185,-71.6420682,es
-15.58752617,-56.10379992,pt
53.7092203,-1.6778194,en
-23.2530522,-47.2351796,pt
18.49749,-69.78936,es
53.69897726,-1.77906513,en
-22.8867557,-43.2861171,pt
-25.43809085,-49.28339791,pt
40.992717,28.786645,tr
39.5136263,-0.3552869,es
10.6100686,-71.636026,es
38.61422249,-76.88141701,en
48.83966883,2.3088368,fr
54.52268895,-1.32070933,en
27.48972145,-82.5421534,en
-6.9968152,110.343993,id
35.5425176,-77.43487587,en
41.70812276,-87.67702221,en
34.0300236,-118.0128382,en
53.34811724,-6.22786406,en
39.62904316,-84.18911143,en
29.34538458,48.09734547,ar
52.93323228,-2.59154766,en
52.5764814,39.6219983,ru
49.5070381,1.3086515,pl
43.84212935,10.51866206,it
39.9716329,32.861984,tr
18.87175931,-97.1074047,es
40.72427837,-73.76306343,tl
51.42409446,-0.14862137,en
51.82489932,-2.29670802,en
-53.7796464,-67.7185059,es
40.9889015,29.02458856,tr
4.8347,-75.67391,es
3.5326154,-76.2935614,es
32.02314572,-81.05937031,es
41.43144031,-73.45075,en
51.61492352,0.07895122,en
32.77396528,-117.05655494,en
41.70806859,-87.67722191,en
-27.55289889,-48.49619801,pt
64.49988157,40.6996298,ru
43.03897988,-71.44903879,en
52.13710014,-8.28228492,en
32.77139984,-117.06742535,en
18.4661887,-69.8987533,es
40.70833524,-111.97158328,en
3.1907784,101.6919693,id
-19.92079484,-43.92018557,en
4.63323071,-74.09167584,es
38.39722344,27.15842157,tr
48.85413168,2.47567592,fr
49.21421494,-0.34368057,fr
13.28219998,100.92158849,th
34.9523188,-85.21833622,en
52.19310824,0.98952284,en
25.2887458,51.5034592,ar
41.04161592,29.00826565,tr
41.6067321,-81.474521,en
53.85813033,-2.98851217,en
53.34516192,-3.02095446,en
10.18238467,-67.45061694,und
16.85825434,-99.91046189,es
30.00965328,-95.53339731,pl
30.25356646,-81.5308014,tl
40.58190479,-74.21473324,en
-34.55859678,-58.45189133,es
48.73034168,-3.45310521,fr
-23.6777211,-46.6393895,pt
29.24395798,47.90984196,ar
-34.1576983,-70.7236109,es
55.62403555,-4.66497717,en
41.0147981,28.9420208,tr
40.98703147,29.11123224,en
41.045029,29.0685063,tr
43.64936632,-79.40670024,en
49.73191719,3.24697288,fr
19.00904,-70.4376,es
39.38049207,-76.46471785,en
-2.13443696,-79.8902232,es
42.321657,-7.7939242,es
40.76161058,-73.98318467,en
34.6237918,-98.4696628,en
52.7723547,-1.20930194,en
48.168852,-122.1196049,en
39.93517668,-83.80961452,en
4.63304493,-74.14362654,es
-24.1119134,-49.3342398,en
41.00992464,28.65818024,tr
41.64752005,-86.12105067,en
39.3320843,-82.09834126,en
51.5687135,4.81135907,nl
33.5684611,-84.4777901,en
51.06658503,3.72652361,tr
45.41920471,-75.69677452,en
41.93986334,8.75760605,fr
42.00456475,-88.00910664,ja
56.20614188,-3.04576654,en
36.7824016,34.5714566,tr
38.45063492,-76.5271725,en
-31.7605268,-60.5063638,es
10.52661,7.46478,en
45.73067778,4.22070316,fr
38.82518438,-90.6976748,und
41.92881597,-73.07547265,en
29.95628822,-90.06931914,en
27.30218417,-80.37291921,en
48.83977455,2.30890075,pt
48.73247027,2.28003199,en
42.11928568,-87.76271733,en
36.08139636,-86.94184419,en
54.085,13.36888889,de
40.43788338,-8.0252203,pt
47.8324656,1.9259673,fr
48.98489795,2.27048753,ht
29.27452438,48.08732358,en
36.2194,-115.25,en
35.89575664,-5.34089684,es
48.78214716,9.18249851,ar
-19.95835412,-43.93437236,pt
29.74370866,-95.58627597,en
48.03940395,-122.13904403,en
41.394006,2.152005,es
41.0502184,29.05265514,tr
40.99968788,39.76112008,tr
-8.15024778,-34.91342618,pt
45.17948526,-93.26987974,en
39.9236519,-74.9961518,en
-8.2671868,-35.99277068,und
30.4496155,-97.64955066,en
53.4673074,-2.9889656,en
29.46825505,-98.60212502,en
3.10153,101.60405,en
-6.72859,108.54773,en
53.34516192,-3.02095446,en
42.03096904,-87.93894145,en
46.5947975,-120.5575841,ht
55.96504217,-3.17657467,en
37.28228634,-87.1381901,en
53.50746838,-2.33127572,und
14.62459,121.02309,tl
39.4819334,-8.3355886,pt
47.3952523,-122.20670756,ja
52.6949513,-2.2809621,en
53.73098705,-1.58032657,en
42.72868361,-84.61431775,en
28.37550334,-81.54943819,en
40.28063052,-76.65680585,en
39.27805806,-76.62366383,en
39.37273563,-78.02967852,en
40.7208424,-74.08524398,en
41.46644326,31.79985283,tr
39.99406394,-82.79188277,en
-22.92763752,-43.90673809,pt
43.7735239,7.4909777,fr
42.27680501,-89.04624247,en
39.84618722,-82.74187406,en
51.65563062,-2.95695376,en
-34.83664075,-55.97450149,es
-6.33119,107.28538,id
-8.8139667,-35.1928915,pt
9.7882,-74.78348,es
37.45565758,-77.61715142,en
24.50537579,39.68688946,ar
48.81435986,2.48245748,fr
26.03072231,43.14078077,ar
34.2761482,-118.47355573,en
-6.20435,106.87998,id
-20.3823669,-54.5702305,pt
29.891391,-95.427518,en
40.88768063,-76.79393648,en
41.47023219,-87.30486836,en
44.68236583,-93.2991663,en
40.665932,-89.6401279,en
-27.5909899,-48.5170649,pt
37.373612,-122.06522284,en
-23.6536811,-46.79389,sl
50.79538974,-0.6804571,en
1.4334744,103.84024847,en
48.9328435,2.36927656,fr
13.6916481,100.5415036,th
38.0915422,-1.8061571,en
39.00261547,-84.71237512,en
31.79065816,-106.44403964,sv
-7.26972,112.70413,id
33.20392671,-117.33670652,en
53.9600308,27.6218225,ru
35.249493,-96.70742916,en
-29.693586,-51.4723718,und
46.45013154,30.77216336,ru
26.108524,-80.107046,en
51.50447463,-0.09283661,en
48.87115419,2.30375711,es
35.4295959,-86.79592294,en
35.7113315,-77.89634688,en
29.64097946,-82.40037315,en
44.9983547,-93.0100446,en
36.6932902,-4.4580387,es
13.35653834,100.98397938,th
50.75222706,-1.29907882,en
-6.17383,106.79405,nl
4.612615,101.117503,id
39.81009684,-75.10583541,en
52.58097632,-4.09134709,en
18.2787725,42.27286,ar
36.81356181,-100.51950141,en
51.3905572,0.0809423,en
48.88194258,2.26008533,fr
-19.8634262,-44.5855471,pt
43.44113686,-79.6885563,und
31.86432624,-106.57239608,en
-34.67241,-58.37015,es
46.15637683,6.08289218,fr
32.54652265,-92.09544436,en
0.56223,101.44668,tl
41.042527,29.00532246,tr
-34.8778569,-56.07090523,es
40.27836645,-76.9300193,en
48.8066296,2.0613327,pt
47.91471686,1.90333564,fr
52.00478117,5.09633403,nl
42.17263205,-8.50895825,es
27.90460537,-82.27839738,en
3.10685,101.66876,en
53.4779929,-113.54058291,en
30.22264587,-97.86787634,en
42.22520528,-83.17158672,en
51.81122492,5.82865372,nl
33.51882151,-101.9241646,en
33.0175076,-83.93346323,en
39.15601777,-80.04988155,en
-6.70069,106.99342,id
37.71187669,-89.22633726,en
36.19437377,-79.8989415,en
1.5755515,103.6019712,id
-2.1302349,-79.8704905,es
32.8569277,-97.01333,en
42.04557719,-87.93671703,en
34.16572341,-80.94696765,en
32.28204564,-106.74480115,en
-34.56580355,-58.43351666,es
45.81686892,1.28127,fr
25.25115683,55.4211,en
13.494331,-89.388088,es
41.45342,-81.60391,en
33.16291901,-96.6674982,en
11.9273987,79.8022312,en
-33.36447764,-70.6802845,es
-34.5954741,-58.6447947,pt
-22.8775515,-43.4432523,pt
60.1078697,30.26779434,ru
44.02506819,-88.54765274,en
42.34733259,-83.0494922,en
28.20837743,-82.72117926,en
-34.8494718,-58.5168382,es
39.89379792,-75.26874271,en
21.50781648,39.24712157,ar
18.45741,-69.60245,id
27.94479496,-82.48910483,en
-30.02473834,-51.19445208,pt
-6.3556178,106.6800076,id
40.22721953,28.97963762,tr
41.53223102,-88.2000329,en
21.15417358,-86.90032688,es
52.47284969,-1.9018488,en
40.0325421,-75.0847972,es
51.5772368,0.17888188,en
2.82107267,-60.69070067,pt
50.68704939,3.0556812,fr
40.8958354,29.2518585,tr
-6.9122037,107.5740194,id
41.09034446,-73.51787563,en
34.40320046,-80.9940628,en
49.17017156,-123.05993746,en
-32.4809199,-58.2442463,es
38.4334416,27.1912276,tr
37.32275137,-121.8343401,es
39.52044328,-83.43076103,vi
38.98075318,1.30192201,fr
37.74888152,-121.4591362,en
35.68271637,139.3916115,ja
49.8382384,3.2998762,id
35.31289078,-119.11764969,en
24.7627872,46.7702164,ar
51.63877865,-0.1988285,en
49.00253323,1.88889029,fr
41.0193192,28.8567876,tr
-22.5937373,-55.7275341,es
40.70827669,-111.97182393,en
-10.69236514,-37.42903179,pt
38.81361409,-77.00094821,en
38.90408008,-77.12763907,en
3.00860845,101.8059203,en
-6.8124635,39.2210482,tl
51.58249112,4.75245223,nl
-5.57038123,-36.91662663,pt
-27.6082601,-48.5922296,pt
39.30537039,-84.53912549,en
39.9429245,-85.97652435,en
11.39045,-69.68241,pt
-29.9547456,-71.2672244,es
38.72335387,35.49738407,tr
43.23135454,-71.5046278,en
-21.7479637,-43.36469085,pt
32.83464797,-83.62954516,en
29.89841604,-81.31727279,en
29.389999,48.003524,ar
42.6893771,-71.1485574,en
36.70322231,34.4578857,lv
-29.6860873,-51.0692896,pt
40.77744474,30.39553233,id
51.61573306,0.18297292,en
37.22083594,-3.78289147,sv
40.73478499,-73.0976237,en
36.21355389,-86.29014866,en
-23.550947,-46.696683,pt
52.97407,-1.21421,en
29.389999,48.003524,ar
4.15309897,-74.87377216,es
48.92315183,2.2588261,fr
40.58436304,-74.15775002,en
29.8160103,-95.7257224,en
52.01795838,5.64522135,en
40.8356952,-74.1504443,en
34.52115328,-112.22244786,en
42.36047049,-83.11300219,en
30.26111281,-97.70609261,en
19.176183,-92.20228,es
50.79207,-0.68891984,und
38.87349028,-77.00639416,en
-7.1742455,-34.8872361,pt
51.65565101,-3.8651274,und
53.41480881,-2.91192787,en
38.459196,-122.421955,en
-3.3553846,-64.7257432,pt
41.0201223,29.2157803,tr
53.72713662,-0.55985464,en
44.9722935,-93.22776077,en
14.1262657,-87.0201337,es
40.1496995,-104.9351053,en
48.8103855,2.5358805,fr
24.30474212,54.63835212,ar
57.14404518,-2.09807794,en
44.60918847,-63.46985879,en
42.87119889,-78.74117908,en
-2.09849835,-79.90576815,es
40.82310973,-73.09939023,en
42.5933029,-8.7633747,es
-26.97864047,-48.63573279,und
36.61784114,-121.90121208,en
29.7344681,-95.7465205,en
1.3886238,103.89366539,en
-25.3331293,-57.4954829,es
-23.54845667,-46.79008382,pt
34.16755909,-118.39971813,en
34.06279137,-118.22856822,en
37.70981907,-121.91496085,en
36.1383806,-115.1984014,en
-5.13311,119.50399,en
43.2664503,-2.9224555,es
53.04387839,4.8502078,nl
40.72040519,-73.9968883,en
47.891,-122.24014,id
40.7801328,-74.2711192,tl
5.5991282,-0.2236902,en
39.0195812,-0.1765381,es
53.45557509,-6.21929434,de
33.97779307,-84.0053114,en
55.79192685,37.74119139,ru
38.7476615,-104.79809322,en
33.40352884,-86.80000304,en
43.71737116,-79.30124033,en
55.878344,-4.37067,en
-6.32062,106.73734,id
10.172859,-67.389417,en
25.0559783,-77.332507,en
6.45365,3.39413,en
59.38815437,5.26886778,en
33.67692692,-117.9176723,en
55.84552449,-4.19970302,en
43.22400594,-79.90148984,en
38.44372672,-78.85548784,en
19.2802118,72.8737589,en
53.64111601,-2.97933657,en
52.91946573,-1.42956012,en
53.60463463,-2.4318612,en
-23.6150637,-46.50400612,pt
35.92908594,-80.9602791,en
39.91619356,-80.74360047,en
-38.2737963,-57.8492596,fr
45.54548252,10.21930243,it
33.59379181,-85.10251961,en
-23.65617022,-46.61295735,de
-34.8760155,-56.1655238,es
51.62253139,0.29334398,en
18.180229,-65.9544982,pt
48.8339846,2.6387092,fr
42.42490665,-83.93018975,en
29.389999,48.003524,ar
41.77304163,-81.05164089,en
39.2749334,-76.48164414,en
37.8028683,29.2092606,tr
32.8650869,-96.6093531,en
41.0154329,29.1943618,tr
39.79627305,-86.09505448,en
29.389999,48.003524,ar
3.235863,101.698293,id
40.82934738,-73.3510846,tl
33.68103661,-95.53969669,en
55.64257875,37.47520961,ru
39.9684653,0.0091888,es
-0.46982558,117.16617527,id
-25.46358757,-49.31369973,pt
41.681065,-85.948864,en
44.73335059,-93.23559254,en
53.4007894,-2.1607324,en
33.72561054,-117.7910087,en
-25.7628016,28.2902591,en
40.70820301,-73.95784417,es
36.0905736,-115.0781229,en
43.3126298,-1.9547377,it
43.05995764,-87.88699726,en
35.84599028,-90.67759402,en
29.72838051,-95.65089965,en
6.61185,3.50893,tl
42.23015685,-87.89329394,en
-22.82083809,-43.22707149,pt
54.23716721,-6.15954735,en
33.58434683,-101.9548066,en
42.92356898,-81.26617157,en
26.3505605,50.1894848,ar
-23.97594783,-46.31762595,pt
32.89875098,13.21652127,und
45.8063745,15.96481383,sl
33.1497036,-97.03778268,en
10.1714751,-66.8830787,es
51.50138179,0.06714969,en
40.4886763,-3.3539402,es
41.53982944,-90.58067843,en
41.8213497,-87.7288707,en
4.64595803,-74.07751679,es
44.63982977,-63.58295528,en
37.78216187,29.09221462,tr
29.7847623,-95.7164597,en
-18.8853355,47.5197138,fr
40.58430809,-74.15774007,en
-33.75288969,150.69334745,en
-22.90376476,-43.19202462,pt
-23.48745604,-46.88882465,pt
16.23351203,-61.48857736,fr
37.1796555,28.4213954,tr
21.2571495,40.423566,ar
-29.8992348,-51.1420035,pt
30.1357948,-95.4238951,en
40.98661202,-73.97394725,nl
40.8134185,29.4218671,tr
-15.63623761,-47.84444849,pt
33.8862764,35.4874567,en
46.80001521,-92.12504539,en
6.34106945,-75.51787581,sl
41.02603211,29.0711559,tr
45.6306347,-94.30556581,en
30.19750343,-97.79092099,en
38.37641533,-78.69558367,en
40.88506919,-73.82212031,en
29.64777,-95.21805,en
48.84365085,2.42855372,fr
3.15501462,101.71227651,en
37.28853918,-76.67821373,en
18.36406466,-66.02190361,fr
-34.5227,-58.54842,es
37.86134545,27.25608077,tr
41.53902044,-93.61495349,en
38.7246071,35.5258838,tr
40.0579144,-5.7566996,es
26.07634091,-97.47493989,en
59.6332525,16.54102349,sv
56.65150054,47.85717808,ru
44.56541283,-69.65127963,en
18.36384681,-66.17116585,es
37.73973297,38.23072137,en
53.25642327,-1.91133854,en
40.2862839,-4.0216632,es
38.707481,-9.145408,sk
3.22633063,101.71226516,ht
38.9264013,-6.6929307,es
-34.57966757,-58.44918594,en
54.28828115,-110.84688887,en
-22.92757861,-43.90662666,pt
20.4156729,-100.7946407,es
34.08418061,-117.88120455,en
37.36822932,-121.928292,ja
35.3912131,-97.26112789,en
-22.8798851,-43.2990051,pt
2.9339217,101.8512038,en
-27.33200692,-55.86905566,es
52.5520579,13.4423009,und
51.07150485,-114.12201704,en
-23.5099512,-46.670911,pt
34.66690997,-118.2105312,en
41.89923353,-87.62309989,en
55.80470616,37.5402798,ru
55.73876057,37.54029524,ru
29.1860407,48.0883347,ar
2.90231992,102.39638075,id
27.57393583,41.74060488,ar
41.56739842,-87.72630524,en
33.67789858,-78.979803,en
13.84880911,100.69584591,en
-8.1161183,-34.9233632,pt
37.296757,-5.9431132,es
51.40389066,0.24671421,en
52.24815499,4.43980973,nl
36.89525343,30.6840982,tr
-7.7413577,110.4061565,id
62.2589616,74.4849635,ru
41.04673467,28.89659643,tr
39.38379379,-101.03666271,en
37.35033955,-5.96398519,und
-12.24146703,-38.94856519,en
29.27224572,47.99262986,id
-23.2496097,-47.3538398,pt
-2.14827,-79.90873,es
17.97801971,-92.94929028,es
40.96614499,29.110293,en
-22.36898846,-41.77570529,pt
40.55804562,-83.04855695,en
39.7648738,-89.70873356,en
40.74399419,-73.99092506,en
37.70483008,-97.45804506,en
41.0097504,28.8713478,tr
41.39024837,-82.24616304,en
33.84095886,-96.39284771,en
48.20224985,16.31443408,id
54.7877812,-1.52961191,en
38.09646418,-102.65546344,en
26.4316332,-81.4477497,en
40.279445,-74.7551081,en
43.9325263,4.8336578,fr
-22.98028338,-43.40723991,en
23.7642677,-99.1568754,es
40.96397223,29.07416045,en
45.72409517,4.86253695,fr
30.2453215,-93.38405185,en
41.55957121,-93.78157325,en
43.0694734,-89.38955764,en
-5.18309,119.44613,id
34.21851653,-84.81349748,en
-34.4675815,-58.548942,es
48.9377733,2.4354339,fr
38.20585575,-75.15001416,id
-51.72734303,-72.50273487,es
40.7586125,-84.1470195,en
55.90679817,-3.62981923,en
41.8983088,12.4707274,it
42.01416555,-84.14037452,en
36.20637774,-115.98946809,en
-15.8124528,-48.0622157,pt
51.89304675,0.25823814,it
41.92683555,-70.5512382,en
-22.3927028,-43.14924994,pt
34.37392444,-79.80712921,en
39.92709,32.829538,tr
33.75776009,-84.39473033,en
-5.16967,119.44025,id
18.4322567,-68.9785107,es
27.57393617,41.7406055,ar
30.5738404,-96.3050207,en
21.26415611,40.54270166,ar
54.52997379,-1.5804096,en
39.29692633,-76.67396293,en
-22.92067502,-43.37296673,pt
-32.997025,-71.495125,und
50.91337204,-3.48200417,en
55.99423408,-3.75125799,en
30.46543071,-90.44087704,en
45.4518876,9.1406107,en
33.4286634,-82.07783739,en
-34.6182298,-58.4116137,es
-23.50286638,-46.67070567,pt
49.2492943,6.0490384,fr
30.2100881,-92.0977497,en
51.50849,-0.167862,en
40.85444007,-80.61904706,en
48.9884416,2.3129157,fr
10.9987974,-74.8058391,es
34.119518,-101.44189955,en
54.8129687,56.0831829,ru
44.11911233,3.99459922,fr
41.07411293,28.61837407,tr
51.55459774,0.69612255,en
39.37465629,-76.56911891,en
26.2813306,-80.11467456,en
-34.79936333,-58.45229667,es
24.56418,46.77492,ar
40.96778925,29.06541097,tr
48.83333,2.2321,fr
48.8610934,2.35250687,fr
-12.935414,-38.4804933,pt
41.02566604,40.51904087,lv
40.76980958,-89.65469878,en
54.98080676,-1.58208796,en
52.88518376,-1.42680079,en
35.6630832,139.7006396,ja
34.49152832,-82.69020452,en
40.99216667,29.024,tr
53.9620157,27.6161154,ru
-0.11716953,-78.32945201,es
-22.93076185,-43.34076698,pt
41.08445778,28.91658929,tr
-17.865085,-41.5188526,pt
49.12566276,6.15039073,es
37.09401807,27.49018286,tr
51.30136285,0.49409273,en
51.9173611,-0.1655941,en
15.1632312,120.5954615,tl
21.4736217,39.1854489,ar
36.66532324,-77.98975763,en
45.4376111,-73.6266529,en
40.3174391,-76.35437695,en
37.6957078,-122.1260713,en
50.71680854,-1.98527767,fr
34.49152832,-82.69020452,en
41.03674846,28.90084505,tr
40.33722615,-79.84377863,en
-36.8815379,174.6134394,en
55.89749939,-4.43182654,en
42.06188781,-80.22001514,en
41.65202358,-72.78535197,en
29.389999,48.003524,ar
24.57644381,46.85085103,ar
19.04207306,-98.19120389,es
42.98118619,-87.92846876,en
42.36650312,-71.01667643,en
-29.33775536,-49.73914703,pt
28.0669546,-82.40028813,en
-34.5959122,-59.1756305,es
3.13001,101.73786,tl
42.96856746,-71.47699339,en
43.01614128,-96.53962257,en
-5.13514,119.43636,id
51.854712,4.3585267,es
52.0551052,4.26835883,nl
37.03397676,27.40293205,tr
36.78130777,31.45006208,tr
25.0746859,45.4674809,ar
-16.70382163,-49.26872743,und
14.5529,-86.66547,es
-1.58081,103.63793,id
19.43997122,-99.20475531,es
35.78697048,-78.79756037,en
34.52668187,-88.25113221,es
39.94115447,-75.15842857,en
29.36619872,48.0058431,ar
42.898845,-78.78576,en
51.26358251,0.13017578,en
6.5653097,3.2427145,en
34.75556965,-92.27287091,en
44.88818214,-93.29170209,en
51.76546094,-0.24753646,en
40.50277556,-74.26358641,en
42.23478968,-83.21656108,en
2.82973189,101.72755876,ht
40.66412702,-73.69813479,en
-26.7604281,-48.6879449,pt
18.50712,-69.84115,pt
36.17858758,-94.13924903,en
36.85443519,30.74257857,tr
-23.7356903,-46.7070806,pt
31.5655722,-93.4726217,en
50.83077757,-0.12448216,en
53.40502,-2.15711,en
41.03700413,28.96690376,tr
49.93834591,3.45734539,fr
36.08218203,-89.82879486,en
40.05394344,-75.03618361,en
20.9344201,-89.6125211,it
21.31231362,-158.01579901,en
-34.717,-58.36832,es
52.070742,1.466696,en
21.55729615,39.17091608,ar
24.46916,46.29812,ar
53.45387119,-2.89761023,en
42.77308934,-78.78779375,en
34.967096,135.772691,ja
54.86230787,-1.49133498,en
-29.728673,-53.8025432,pt
-34.7747202,-58.1992539,es
34.967096,135.772691,ja
4.58154324,101.12763509,en
40.35318174,-75.91340345,en
-26.8157037,-65.2758061,es
29.389999,48.003524,ar
41.4737497,-85.5858403,en
48.56016086,7.61444983,fr
51.20841788,-4.11347125,en
9.97485668,-84.08960149,en
49.45116824,8.67401661,sv
40.06353407,-75.15481781,en
55.85545942,-3.97759393,en
57.03505835,14.8141606,sv
37.97595505,-122.06829149,de
-6.1261,106.8426,vi
-23.4487037,-46.5079057,pt
48.83565431,2.64786589,en
40.06348254,-79.88566619,en
42.3747568,-71.0339646,und
45.5132455,9.2901684,it
36.06514972,-86.64175009,en
48.77141119,2.36578583,fr
39.69221754,-104.79107318,es
32.51721047,-96.79376135,en
56.883669,35.8436173,ru
30.48361012,-86.49745919,en
20.65217584,-100.43352368,en
51.51723791,-0.05891419,en
39.73586094,-86.114124,en
41.96891275,-93.5702761,und
-32.4151108,-63.2524384,und
57.96196454,56.1789769,ru
40.8022553,-73.9440847,en
53.39782659,-6.18182571,en
53.61470626,-2.44160171,fr
49.1567871,5.3798993,fr
37.95752401,-87.67738919,en
41.71928496,-88.30894718,en
30.62349329,-96.32546601,en
11.0094259,-74.7940156,und
18.27196,-76.76849,nl
39.922413,32.85602301,en
18.4952832,-69.931996,es
47.38544641,0.6730553,pt
50.7551543,4.6627561,fr
3.14308364,101.61799,id
48.7555516,2.4042948,ht
43.62758254,6.92797621,tr
33.95144912,-118.24497415,en
-23.8419184,-46.1338415,es
43.18478819,2.26238086,fr
54.22897977,-5.93849233,en
41.33093567,36.29123211,tr
48.03122189,37.78787909,ru
-22.8526026,-43.2753644,pt
-6.18254651,106.73506587,id
39.73988945,-75.56148541,en
-20.03206703,-40.74038902,pt
53.88150076,27.54214439,ru
40.77893666,-73.9622982,en
-34.58805545,-58.40311765,es
18.41767503,-66.15829465,es
37.73686529,-121.46451184,ht
-29.8496251,-51.1805682,pt
40.59013112,-74.30700048,sk
49.94115767,-97.07491057,en
42.0744927,-72.65501,und
29.389999,48.003524,ar
43.68067974,1.57833673,fr
-8.02750408,-34.90634986,en
51.7692204,0.1140496,en
25.7389551,-100.3855427,es
48.93628967,2.19411294,fr
40.16108002,-74.89136163,en
33.27453493,-87.14704794,en
30.363599,-81.55341,en
38.0554396,-1.2143037,es
43.196944,6.05351885,it
51.52333584,-3.14613837,en
36.8341655,36.2029214,tr
2.82829962,-60.71440606,pt
29.51828108,-98.49715769,en
54.085,13.36888889,de
33.44798698,-112.52889076,en
37.33194912,-121.88069066,en
27.94218118,-82.48898495,en
48.08070799,-1.84303175,fr
38.61842567,27.44202993,tr
33.236989,-117.322657,en
48.7036781,44.5106089,ru
37.1644185,-3.5421622,es
48.69433333,2.34796342,en
39.54768674,-119.76236464,und
35.66684244,-78.38209451,en
-6.23173,107.01619,id
51.28665612,-2.4891074,en
38.90987587,-75.40497473,no
28.1040983,-82.3875175,en
34.37295821,-85.0341426,vi
32.89335801,-97.25816849,en
-8.05047692,-34.92256546,pt
0.0,0.0,id
38.76902646,-90.19977262,en
40.13904878,-87.59645088,en
-29.3888399,-50.878133,pt
49.2701993,1.0505069,fr
37.25674298,-82.92352756,en
-1.64855,103.57481,id
-9.8912664,-56.084298,pt
43.123575,-88.0579931,en
37.392283,-94.698839,en
18.4336748,-68.9748134,es
45.59652756,9.86266829,it
33.59886804,-111.97967836,en
41.00162781,28.86273827,tr
46.2398348,6.2007492,ht
41.00910792,28.62554177,tr
36.86585676,-119.70615291,en
53.41771056,-2.12851056,en
35.789036,-78.63842887,id
19.21527,-70.52294,es
51.52588606,-0.07319866,en
44.32488037,-76.88131623,en
0.0,0.0,es
35.44358211,-77.81129265,en
44.24951593,-85.40025724,en
42.64863,23.34184349,en
9.9331031,-84.0759958,en
40.97879156,28.85110256,und
33.24309754,-111.60767967,en
53.1431992,45.0243875,ru
-34.7579514,-58.4341002,fi
25.3602626,55.451288,ar
41.04634144,28.80049037,tr
-26.1740706,-50.3975363,pt
29.8305971,-95.7185715,es
32.29665799,-95.26606596,en
29.9596156,32.543887,ar
33.80422278,-80.36094052,en
59.37506357,16.52079631,sv
50.55887563,30.24076436,ru
51.4867622,0.07076698,en
-28.29401,-53.4967233,pt
53.55306796,-0.13942672,en
33.93331925,-118.26584702,en
33.5874872,-111.98371312,en
-20.03989697,-45.52241468,pt
53.1428638,-1.18864634,en
34.967096,135.772691,ja
34.87735202,-92.23691102,en
33.78973391,-118.32722398,en
41.97615735,12.51060476,it
54.65172835,-1.70468305,en
40.23485341,-74.36518314,en
33.862702,35.5164791,en
37.80927063,-121.2440987,vi
